Unix,Date,Symbol,Open,High,Low,Close,Volume NMR,Volume BTC,tradecount
1723334400000,2024-08-11,NMRBTC,0.0002024,0.000206,0.0001935,0.0001946,1278.59,0.25677833,273
1723248000000,2024-08-10,NMRBTC,0.0002008,0.0002041,0.0002008,0.0002028,559.17,0.11301905,102
1723161600000,2024-08-09,NMRBTC,0.0002041,0.0002041,0.0001991,0.0002009,1254.0,0.25225814,237
1723075200000,2024-08-08,NMRBTC,0.000202,0.0002139,0.0002002,0.0002044,2868.73,0.59829092,504
1722988800000,2024-08-07,NMRBTC,0.000206,0.0002096,0.0002,0.0002035,2984.35,0.61073519,603
1722902400000,2024-08-06,NMRBTC,0.0002051,0.0002112,0.0002012,0.0002063,1862.74,0.38387132,240
1722816000000,2024-08-05,NMRBTC,0.0001932,0.0002148,0.0001829,0.0002054,9638.18,1.90016796,1105
1722729600000,2024-08-04,NMRBTC,0.0001942,0.0001989,0.0001882,0.0001926,4541.06,0.88151579,685
1722643200000,2024-08-03,NMRBTC,0.0002065,0.0002065,0.000191,0.0001938,3453.96,0.68868673,516
1722556800000,2024-08-02,NMRBTC,0.0002052,0.0002071,0.0001998,0.000205,5069.35,1.03091432,759
1722470400000,2024-08-01,NMRBTC,0.0002141,0.0002181,0.0001961,0.0002064,9997.03,2.04455772,2025
1722384000000,2024-07-31,NMRBTC,0.0002115,0.000218,0.0002107,0.0002128,1344.86,0.28784817,309
1722297600000,2024-07-30,NMRBTC,0.0002214,0.0002233,0.0002094,0.0002115,2931.25,0.63785608,597
1722211200000,2024-07-29,NMRBTC,0.0002119,0.0002581,0.0002102,0.0002219,14538.43,3.25162656,2229
1722124800000,2024-07-28,NMRBTC,0.0002203,0.0002208,0.0002098,0.0002112,2898.95,0.62375114,647
1722038400000,2024-07-27,NMRBTC,0.0002224,0.0002226,0.0002168,0.0002207,2852.07,0.62608606,528
1721952000000,2024-07-26,NMRBTC,0.0002015,0.0002242,0.000201,0.0002224,5011.44,1.07913474,795
1721865600000,2024-07-25,NMRBTC,0.0002077,0.000208,0.000196,0.0002019,2714.5,0.55113078,537
1721779200000,2024-07-24,NMRBTC,0.0002142,0.0002231,0.0002059,0.000208,2718.3,0.57928006,650
1721692800000,2024-07-23,NMRBTC,0.0002182,0.0002267,0.0002123,0.0002145,10301.58,2.25790815,3763
1721606400000,2024-07-22,NMRBTC,0.0002314,0.0002326,0.000218,0.0002181,1678.58,0.37867479,978
1721520000000,2024-07-21,NMRBTC,0.0002308,0.0002373,0.0002229,0.0002313,6163.92,1.419642,2045
1721433600000,2024-07-20,NMRBTC,0.0002216,0.0002316,0.0002199,0.0002299,4876.0,1.09318035,1693
1721347200000,2024-07-19,NMRBTC,0.0002226,0.0002242,0.0002167,0.0002218,13112.31,2.88507202,2023
1721260800000,2024-07-18,NMRBTC,0.00023,0.0002321,0.0002185,0.0002229,5743.38,1.28969594,2337
1721174400000,2024-07-17,NMRBTC,0.0002294,0.0002418,0.0002273,0.0002292,5663.28,1.3262701,1479
1721088000000,2024-07-16,NMRBTC,0.0002278,0.0002346,0.000221,0.0002307,4951.53,1.12798679,1278
1721001600000,2024-07-15,NMRBTC,0.0002238,0.0002314,0.0002214,0.0002278,4854.75,1.0959891,1383
1720915200000,2024-07-14,NMRBTC,0.0002221,0.0002254,0.000219,0.000225,5910.47,1.3090453,1199
1720828800000,2024-07-13,NMRBTC,0.0002258,0.0002331,0.0002205,0.0002232,7126.86,1.59346637,2969
1720742400000,2024-07-12,NMRBTC,0.0002222,0.0002284,0.0002184,0.0002258,2276.39,0.50922205,644
1720656000000,2024-07-11,NMRBTC,0.0002285,0.0002321,0.000221,0.000222,14230.86,3.23582655,3563
1720569600000,2024-07-10,NMRBTC,0.000224,0.0002367,0.0002223,0.0002291,3526.81,0.80514213,1593
1720483200000,2024-07-09,NMRBTC,0.0002283,0.0002306,0.0002235,0.0002239,1937.67,0.44081953,445
1720396800000,2024-07-08,NMRBTC,0.000229,0.0002371,0.0002235,0.0002291,2922.57,0.67111944,1057
1720310400000,2024-07-07,NMRBTC,0.0002353,0.000238,0.0002268,0.000228,3046.17,0.70732536,807
1720224000000,2024-07-06,NMRBTC,0.0002221,0.0002436,0.0002181,0.0002341,3939.3,0.8977311,1600
1720137600000,2024-07-05,NMRBTC,0.0002391,0.0002391,0.0002124,0.0002221,13348.06,2.97417371,2645
1720051200000,2024-07-04,NMRBTC,0.000251,0.0002584,0.000237,0.0002391,3214.95,0.80347667,813
1719964800000,2024-07-03,NMRBTC,0.0002626,0.0002663,0.0002505,0.0002517,3580.24,0.92428658,1130
1719878400000,2024-07-02,NMRBTC,0.0002643,0.0002744,0.0002507,0.0002617,7302.35,1.91083144,2410
1719792000000,2024-07-01,NMRBTC,0.0002748,0.0002762,0.0002644,0.0002645,2331.66,0.63022556,1177
1719705600000,2024-06-30,NMRBTC,0.0002736,0.0002759,0.0002678,0.0002744,2147.07,0.58298233,571
1719619200000,2024-06-29,NMRBTC,0.0002815,0.0002989,0.0002734,0.0002738,4438.95,1.26914608,1689
1719532800000,2024-06-28,NMRBTC,0.00028,0.0002911,0.0002777,0.0002815,4113.79,1.16377539,1580
1719446400000,2024-06-27,NMRBTC,0.0002897,0.0002915,0.0002801,0.0002811,1669.41,0.47543671,1044
1719360000000,2024-06-26,NMRBTC,0.0003055,0.0003088,0.0002878,0.0002897,2260.67,0.66528433,1130
1719273600000,2024-06-25,NMRBTC,0.0003087,0.0003122,0.0003064,0.0003071,329.64,0.10186024,195
1719187200000,2024-06-24,NMRBTC,0.0002855,0.0003134,0.0002796,0.0003098,2030.44,0.60822321,687
1719100800000,2024-06-23,NMRBTC,0.0002896,0.0002938,0.0002808,0.0002834,724.59,0.20876557,272
1719014400000,2024-06-22,NMRBTC,0.000292,0.0002978,0.0002891,0.0002921,301.68,0.08849328,87
1718928000000,2024-06-21,NMRBTC,0.000292,0.0003018,0.0002902,0.000295,768.04,0.22904629,382
1718841600000,2024-06-20,NMRBTC,0.0002864,0.0003095,0.0002862,0.0002962,7806.97,2.36114466,3068
1718755200000,2024-06-19,NMRBTC,0.0002694,0.0002884,0.0002693,0.0002883,3748.47,1.05318985,1692
1718668800000,2024-06-18,NMRBTC,0.0002964,0.0002967,0.0002613,0.0002718,12106.74,3.31116848,2949
1718582400000,2024-06-17,NMRBTC,0.000336,0.000336,0.0002953,0.0002966,7506.27,2.36182111,2350
1718496000000,2024-06-16,NMRBTC,0.0003306,0.0003366,0.0003258,0.0003346,357.03,0.11858083,274
1718409600000,2024-06-15,NMRBTC,0.0003321,0.0003367,0.0003297,0.0003319,3414.52,1.13649339,687
1718323200000,2024-06-14,NMRBTC,0.0003374,0.0003445,0.000322,0.0003328,1453.91,0.4828756,546
1718236800000,2024-06-13,NMRBTC,0.0003506,0.0003506,0.0003346,0.0003363,750.27,0.25728775,239
1718150400000,2024-06-12,NMRBTC,0.0003403,0.0003536,0.0003341,0.0003495,8386.04,2.92893206,1655
1718064000000,2024-06-11,NMRBTC,0.0003437,0.0003589,0.000334,0.0003403,1865.02,0.64328824,725
1717977600000,2024-06-10,NMRBTC,0.0003551,0.0003579,0.0003423,0.0003438,1220.13,0.42939307,542
1717891200000,2024-06-09,NMRBTC,0.0003501,0.0003614,0.0003437,0.0003564,1980.28,0.69888147,1686
1717804800000,2024-06-08,NMRBTC,0.0003689,0.0003737,0.0003485,0.0003493,5253.03,1.88206933,4743
1717718400000,2024-06-07,NMRBTC,0.0003966,0.0004,0.0003447,0.000369,3071.3,1.13768653,2346
1717632000000,2024-06-06,NMRBTC,0.0004026,0.0004048,0.0003948,0.0003964,1445.88,0.57733197,1961
1717545600000,2024-06-05,NMRBTC,0.000409,0.0004129,0.000396,0.0004022,1876.52,0.75786428,1844
1717459200000,2024-06-04,NMRBTC,0.0004004,0.0004082,0.0003984,0.0004082,1357.49,0.54766757,531
1717372800000,2024-06-03,NMRBTC,0.0003981,0.0004031,0.0003935,0.0003981,2918.22,1.15931543,795
1717286400000,2024-06-02,NMRBTC,0.0004035,0.0004077,0.0003939,0.0003978,1393.15,0.55974353,470
1717200000000,2024-06-01,NMRBTC,0.0004101,0.0004101,0.0003991,0.0004036,1285.41,0.51824466,487
1717113600000,2024-05-31,NMRBTC,0.000407,0.0004156,0.0004,0.0004108,4250.74,1.74507385,1213
1717027200000,2024-05-30,NMRBTC,0.0004177,0.0004359,0.0004069,0.000407,3695.88,1.56107419,1033
1716940800000,2024-05-29,NMRBTC,0.0004316,0.0004434,0.0004172,0.0004172,2760.17,1.18887849,1612
1716854400000,2024-05-28,NMRBTC,0.0004288,0.0004353,0.0004194,0.0004315,3052.15,1.2971372,2069
1716768000000,2024-05-27,NMRBTC,0.0004136,0.0004312,0.0004131,0.0004292,1100.98,0.46336892,391
1716681600000,2024-05-26,NMRBTC,0.0004147,0.0004155,0.0004067,0.0004134,2500.34,1.02948134,537
1716595200000,2024-05-25,NMRBTC,0.0004094,0.0004212,0.0004094,0.0004145,2610.66,1.08449459,714
1716508800000,2024-05-24,NMRBTC,0.0004164,0.0004223,0.0004034,0.0004103,839.99,0.34555959,588
1716422400000,2024-05-23,NMRBTC,0.0004268,0.0004285,0.0004048,0.0004154,2260.37,0.94606591,717
1716336000000,2024-05-22,NMRBTC,0.0004229,0.0004383,0.0004174,0.0004278,2119.75,0.9053168,641
1716249600000,2024-05-21,NMRBTC,0.0004118,0.0004313,0.0004028,0.0004216,2173.35,0.90416519,721
1716163200000,2024-05-20,NMRBTC,0.000396,0.0004177,0.0003911,0.0004122,2169.91,0.87410688,594
1716076800000,2024-05-19,NMRBTC,0.0004112,0.0004189,0.000393,0.0003962,1432.18,0.58048445,370
1715990400000,2024-05-18,NMRBTC,0.0004025,0.0004213,0.0004025,0.0004152,1331.2,0.54940235,323
1715904000000,2024-05-17,NMRBTC,0.0004132,0.0004153,0.0004018,0.0004018,1700.77,0.69418341,459
1715817600000,2024-05-16,NMRBTC,0.000418,0.0004237,0.0004058,0.0004129,1244.71,0.51688795,518
1715731200000,2024-05-15,NMRBTC,0.0003983,0.000425,0.0003874,0.0004187,3314.19,1.3330924,1085
1715644800000,2024-05-14,NMRBTC,0.0004165,0.00042,0.0003942,0.0003956,1375.17,0.55738324,509
1715558400000,2024-05-13,NMRBTC,0.0004444,0.0004523,0.0004143,0.0004197,4525.34,1.95322888,1304
1715472000000,2024-05-12,NMRBTC,0.0004297,0.0004807,0.0004201,0.0004405,4244.86,1.90772951,1264
1715385600000,2024-05-11,NMRBTC,0.000427,0.0004362,0.0004269,0.0004279,1219.46,0.52558889,393
1715299200000,2024-05-10,NMRBTC,0.0004298,0.0004605,0.000423,0.0004269,3244.99,1.42849216,841
1715212800000,2024-05-09,NMRBTC,0.0004275,0.0004466,0.000419,0.0004305,1919.59,0.82771397,559
1715126400000,2024-05-08,NMRBTC,0.0004292,0.0004375,0.0004204,0.0004291,2045.81,0.87340359,739
1715040000000,2024-05-07,NMRBTC,0.0004286,0.0004376,0.0004216,0.0004274,1895.56,0.81056254,886
1714953600000,2024-05-06,NMRBTC,0.0004152,0.0004588,0.0004152,0.0004279,4523.13,1.97464438,1548
1714867200000,2024-05-05,NMRBTC,0.0003923,0.0004224,0.0003891,0.0004158,3094.69,1.25912439,983
1714780800000,2024-05-04,NMRBTC,0.0003985,0.0004129,0.0003895,0.0003929,1821.6,0.72531074,519
1714694400000,2024-05-03,NMRBTC,0.0003985,0.0004115,0.0003963,0.0003992,2344.47,0.94390528,569
1714608000000,2024-05-02,NMRBTC,0.0004001,0.0004034,0.0003945,0.0003978,1343.96,0.5359359,382
1714521600000,2024-05-01,NMRBTC,0.0003713,0.0004031,0.0003691,0.0004008,3460.11,1.34703292,946
1714435200000,2024-04-30,NMRBTC,0.000375,0.0003752,0.0003578,0.0003721,2020.33,0.7426497,911
1714348800000,2024-04-29,NMRBTC,0.0003977,0.0003987,0.0003666,0.0003732,3639.95,1.3843618,1159
1714262400000,2024-04-28,NMRBTC,0.0004078,0.0004112,0.0003972,0.0003972,859.64,0.34742869,208
1714176000000,2024-04-27,NMRBTC,0.0004012,0.0004098,0.0003872,0.000408,1229.84,0.493799,386
1714089600000,2024-04-26,NMRBTC,0.000412,0.000413,0.0003965,0.0003994,2258.47,0.91227179,607
1714003200000,2024-04-25,NMRBTC,0.0004095,0.0004201,0.0003959,0.0004127,1638.48,0.66739713,404
1713916800000,2024-04-24,NMRBTC,0.0004161,0.0004362,0.0004065,0.0004095,2847.54,1.19779074,896
1713830400000,2024-04-23,NMRBTC,0.000411,0.0004221,0.0004061,0.0004169,2250.76,0.92633688,444
1713744000000,2024-04-22,NMRBTC,0.0004125,0.0004175,0.0004097,0.0004109,1081.04,0.44648836,265
1713657600000,2024-04-21,NMRBTC,0.0004258,0.0004284,0.000405,0.0004104,2485.37,1.03424074,501
1713571200000,2024-04-20,NMRBTC,0.0003955,0.0004323,0.0003923,0.0004274,4838.92,1.95051372,578
1713484800000,2024-04-19,NMRBTC,0.0003915,0.0004005,0.0003736,0.0003955,3866.83,1.50031779,826
1713398400000,2024-04-18,NMRBTC,0.000383,0.0003928,0.0003731,0.0003918,2870.31,1.09770573,669
1713312000000,2024-04-17,NMRBTC,0.0003774,0.0003935,0.0003703,0.0003826,2473.58,0.94058234,540
1713225600000,2024-04-16,NMRBTC,0.0003676,0.0003836,0.0003612,0.0003781,3032.71,1.13163561,636
1713139200000,2024-04-15,NMRBTC,0.0003779,0.0003863,0.0003594,0.000369,5310.02,1.99837121,942
1713052800000,2024-04-14,NMRBTC,0.0003531,0.0003844,0.0003365,0.000379,8063.21,2.86962484,1262
1712966400000,2024-04-13,NMRBTC,0.0004014,0.0004048,0.0003101,0.0003526,16008.23,5.69196137,2561
1712880000000,2024-04-12,NMRBTC,0.0004712,0.0004778,0.000363,0.0004027,10614.58,4.34411898,2254
1712793600000,2024-04-11,NMRBTC,0.0004683,0.0004773,0.0004655,0.0004729,2331.45,1.09817939,569
1712707200000,2024-04-10,NMRBTC,0.0004756,0.000479,0.0004572,0.0004683,2778.12,1.29399764,1007
1712620800000,2024-04-09,NMRBTC,0.0004967,0.0005005,0.0004752,0.0004766,3962.53,1.92489473,3398
1712534400000,2024-04-08,NMRBTC,0.0004982,0.0005008,0.0004837,0.0004969,3182.94,1.56363169,1672
1712448000000,2024-04-07,NMRBTC,0.000483,0.0005012,0.0004827,0.0004977,1715.56,0.8502711,473
1712361600000,2024-04-06,NMRBTC,0.0004852,0.0004965,0.000483,0.000483,1349.51,0.6586201,406
1712275200000,2024-04-05,NMRBTC,0.0005089,0.0005136,0.0004817,0.0004867,3215.53,1.58356093,1036
1712188800000,2024-04-04,NMRBTC,0.0004964,0.0005641,0.000487,0.0005063,12439.88,6.39691033,2759
1712102400000,2024-04-03,NMRBTC,0.0004812,0.0005223,0.0004704,0.0004984,9431.0,4.71632722,2228
1712016000000,2024-04-02,NMRBTC,0.000493,0.0004931,0.0004663,0.0004812,4026.76,1.9268008,1184
1711929600000,2024-04-01,NMRBTC,0.0005124,0.0005159,0.0004853,0.0004932,3069.17,1.53815433,1198
1711843200000,2024-03-31,NMRBTC,0.0005168,0.0005258,0.0005081,0.0005121,1643.24,0.84854393,574
1711756800000,2024-03-30,NMRBTC,0.0005312,0.000539,0.0005141,0.0005187,1982.59,1.0473497,477
1711670400000,2024-03-29,NMRBTC,0.0005321,0.000535,0.0005145,0.0005325,1660.42,0.87328824,550
1711584000000,2024-03-28,NMRBTC,0.0005432,0.0005509,0.0005234,0.0005318,3282.38,1.7663543,953
1711497600000,2024-03-27,NMRBTC,0.0005399,0.000582,0.0005213,0.0005437,4972.77,2.75912639,1808
1711411200000,2024-03-26,NMRBTC,0.0005333,0.000546,0.0005249,0.0005409,5217.53,2.80438149,1004
1711324800000,2024-03-25,NMRBTC,0.0005271,0.0005418,0.0005239,0.0005316,2229.59,1.18534482,772
1711238400000,2024-03-24,NMRBTC,0.0005303,0.0005341,0.0005142,0.0005271,1292.96,0.68070012,503
1711152000000,2024-03-23,NMRBTC,0.0005242,0.0005399,0.0005237,0.0005302,2116.68,1.12552439,614
1711065600000,2024-03-22,NMRBTC,0.0005323,0.0005484,0.0005175,0.0005252,3824.28,2.0354288,1070
1710979200000,2024-03-21,NMRBTC,0.0005336,0.0005423,0.0005228,0.0005355,1588.49,0.84693443,594
1710892800000,2024-03-20,NMRBTC,0.0005141,0.0005371,0.0005017,0.0005296,3367.16,1.75363583,1022
1710806400000,2024-03-19,NMRBTC,0.0005159,0.0005286,0.0004733,0.0005139,7809.95,3.89179202,2588
1710720000000,2024-03-18,NMRBTC,0.0005507,0.0005567,0.0005021,0.0005152,3339.1,1.76139337,1282
1710633600000,2024-03-17,NMRBTC,0.0005246,0.000599,0.0005082,0.0005524,11945.1,6.65726714,3762
1710547200000,2024-03-16,NMRBTC,0.0005646,0.0005654,0.0005032,0.0005235,7774.34,4.10473302,2920
1710460800000,2024-03-15,NMRBTC,0.0006028,0.000603,0.0005408,0.0005637,7641.86,4.31734988,2216
1710374400000,2024-03-14,NMRBTC,0.0005874,0.0006087,0.0005624,0.0006023,5173.73,3.04503137,1783
1710288000000,2024-03-13,NMRBTC,0.0006037,0.0006178,0.0005767,0.000587,6535.9,3.92727571,1689
1710201600000,2024-03-12,NMRBTC,0.0006233,0.0006391,0.0005874,0.0006043,8901.84,5.42702421,3409
1710115200000,2024-03-11,NMRBTC,0.0006895,0.0007039,0.0006145,0.0006235,11397.19,7.56503237,3035
1710028800000,2024-03-10,NMRBTC,0.0007662,0.0007965,0.0006649,0.0006909,21287.08,15.62964028,8446
1709942400000,2024-03-09,NMRBTC,0.0005764,0.000777,0.0005733,0.000765,25651.47,17.2639579,9531
1709856000000,2024-03-08,NMRBTC,0.0005893,0.0006079,0.0005517,0.0005778,5982.63,3.49095458,2029
1709769600000,2024-03-07,NMRBTC,0.0005794,0.0005899,0.0005587,0.0005884,4515.06,2.58704317,1884
1709683200000,2024-03-06,NMRBTC,0.0005201,0.0005856,0.0005016,0.0005835,6694.31,3.65107542,1859
1709596800000,2024-03-05,NMRBTC,0.0005149,0.0005659,0.000481,0.0005201,12214.57,6.3711517,4124
1709510400000,2024-03-04,NMRBTC,0.0005591,0.0005619,0.0004935,0.0005125,6098.19,3.2375523,2237
1709424000000,2024-03-03,NMRBTC,0.0005527,0.0005744,0.0005,0.0005576,7328.02,3.99348082,3153
1709337600000,2024-03-02,NMRBTC,0.0005715,0.0005933,0.0005336,0.0005521,3781.87,2.09036104,1508
1709251200000,2024-03-01,NMRBTC,0.0005075,0.000573,0.0004997,0.000571,5483.21,2.96153852,1747
1709164800000,2024-02-29,NMRBTC,0.000505,0.0005334,0.0004964,0.0005064,3668.96,1.88920568,1383
1709078400000,2024-02-28,NMRBTC,0.0005482,0.0005566,0.00048,0.0005048,7636.64,3.93213563,3214
1708992000000,2024-02-27,NMRBTC,0.0005904,0.0005915,0.0005385,0.0005478,4392.74,2.46193968,1215
1708905600000,2024-02-26,NMRBTC,0.0006264,0.0006374,0.0005877,0.0005905,2029.56,1.23918314,851
1708819200000,2024-02-25,NMRBTC,0.0006015,0.0006618,0.0005989,0.0006244,4202.16,2.62162579,1336
1708732800000,2024-02-24,NMRBTC,0.0006213,0.0006226,0.0005967,0.0006018,3861.23,2.32944567,1174
1708646400000,2024-02-23,NMRBTC,0.0006571,0.0006662,0.0006175,0.0006228,6761.08,4.36455492,3699
1708560000000,2024-02-22,NMRBTC,0.0006792,0.0007099,0.000652,0.0006572,6465.54,4.36824028,3958
1708473600000,2024-02-21,NMRBTC,0.0006488,0.0006879,0.0006052,0.0006816,6468.77,4.1754701,3062
1708387200000,2024-02-20,NMRBTC,0.0006647,0.0006891,0.0006105,0.0006515,8490.15,5.42224069,3651
1708300800000,2024-02-19,NMRBTC,0.0006421,0.0007047,0.000629,0.0006618,6324.46,4.2120702,3339
1708214400000,2024-02-18,NMRBTC,0.0006325,0.0006727,0.0005909,0.0006421,4241.92,2.70548394,3200
1708128000000,2024-02-17,NMRBTC,0.0005494,0.0006552,0.0005373,0.0006325,9903.34,5.86622087,3627
1708041600000,2024-02-16,NMRBTC,0.0005226,0.0006102,0.0005203,0.0005493,14694.52,8.42852173,5419
1707955200000,2024-02-15,NMRBTC,0.0004987,0.0005355,0.0004916,0.0005223,5306.06,2.73500321,1305
1707868800000,2024-02-14,NMRBTC,0.0005003,0.0005136,0.0004787,0.0004982,3595.19,1.78915891,987
1707782400000,2024-02-13,NMRBTC,0.0005081,0.0005187,0.0004863,0.0004987,2757.25,1.3809742,651
1707696000000,2024-02-12,NMRBTC,0.000501,0.0005438,0.0004921,0.0005091,4986.15,2.56471306,1083
1707609600000,2024-02-11,NMRBTC,0.0005244,0.0005244,0.0004945,0.0005009,3915.47,1.97247707,634
1707523200000,2024-02-10,NMRBTC,0.0005112,0.0005396,0.0005077,0.000525,2147.59,1.11622912,640
1707436800000,2024-02-09,NMRBTC,0.000542,0.0005577,0.0005048,0.0005128,3328.68,1.74864511,1390
1707350400000,2024-02-08,NMRBTC,0.0005461,0.0005593,0.000517,0.0005461,5350.16,2.86539528,2517
1707264000000,2024-02-07,NMRBTC,0.0005799,0.000614,0.0005461,0.0005467,5272.37,3.03594663,3933
1707177600000,2024-02-06,NMRBTC,0.000665,0.000688,0.0005753,0.000579,11097.93,6.81294554,3706
1707091200000,2024-02-05,NMRBTC,0.0006389,0.000725,0.0006287,0.0006645,10924.89,7.36541771,4739
1707004800000,2024-02-04,NMRBTC,0.0005512,0.0007185,0.0005484,0.0006411,31193.9,19.97071154,6131
1706918400000,2024-02-03,NMRBTC,0.0005306,0.000587,0.000512,0.0005495,13230.43,7.38885656,2486
1706832000000,2024-02-02,NMRBTC,0.0004761,0.0005599,0.0004742,0.0005268,11433.59,5.96074512,2354
1706745600000,2024-02-01,NMRBTC,0.0004766,0.0005204,0.000465,0.0004769,4517.05,2.15195544,1155
1706659200000,2024-01-31,NMRBTC,0.0004889,0.000497,0.0004719,0.0004758,3193.56,1.54796302,1352
1706572800000,2024-01-30,NMRBTC,0.0004788,0.0005108,0.0004649,0.0004903,8788.21,4.24468012,2651
1706486400000,2024-01-29,NMRBTC,0.0004682,0.0005194,0.000462,0.0004788,8259.59,4.04713665,7761
1706400000000,2024-01-28,NMRBTC,0.000464,0.0004818,0.0004514,0.0004684,3205.67,1.48924421,6417
1706313600000,2024-01-27,NMRBTC,0.0004692,0.0004692,0.0004565,0.0004629,1946.8,0.89878541,5949
1706227200000,2024-01-26,NMRBTC,0.0004761,0.0005038,0.0004606,0.0004685,3755.05,1.80648597,2287
1706140800000,2024-01-25,NMRBTC,0.0004502,0.00058,0.0004414,0.0004782,33531.93,17.53235332,6008
1706054400000,2024-01-24,NMRBTC,0.000432,0.000461,0.000432,0.000451,2542.88,1.14013205,1155
1705968000000,2024-01-23,NMRBTC,0.000438,0.0004471,0.000418,0.0004301,2584.55,1.11334696,847
1705881600000,2024-01-22,NMRBTC,0.0004372,0.0004554,0.000421,0.0004374,4153.92,1.82046946,1138
1705795200000,2024-01-21,NMRBTC,0.000444,0.0004941,0.0004364,0.0004364,5762.67,2.62562794,2460
1705708800000,2024-01-20,NMRBTC,0.0004021,0.0005271,0.0004019,0.0004437,48959.11,23.19861321,10447
1705622400000,2024-01-19,NMRBTC,0.000403,0.0004067,0.0003897,0.0004031,4379.06,1.73774027,1035
1705536000000,2024-01-18,NMRBTC,0.000413,0.000417,0.000401,0.000404,1200.9,0.48844251,413
1705449600000,2024-01-17,NMRBTC,0.000415,0.000422,0.00041,0.000413,1580.04,0.65615225,860
1705363200000,2024-01-16,NMRBTC,0.000412,0.000422,0.000408,0.000414,863.95,0.35625455,1055
1705276800000,2024-01-15,NMRBTC,0.000408,0.000413,0.000405,0.00041,3172.78,1.29909214,546
1705190400000,2024-01-14,NMRBTC,0.000421,0.000422,0.000406,0.000408,2335.83,0.96887282,503
1705104000000,2024-01-13,NMRBTC,0.000415,0.000422,0.000403,0.000421,2029.74,0.84182326,990
1705017600000,2024-01-12,NMRBTC,0.0004,0.000427,0.000394,0.000413,5604.51,2.31319516,1582
1704931200000,2024-01-11,NMRBTC,0.000389,0.00041,0.000384,0.0004,4890.35,1.95095068,1813
1704844800000,2024-01-10,NMRBTC,0.000368,0.000393,0.000364,0.000391,6305.36,2.40945285,1229
1704758400000,2024-01-09,NMRBTC,0.000391,0.000391,0.000353,0.000368,4981.33,1.80874307,1451
1704672000000,2024-01-08,NMRBTC,0.000409,0.000412,0.00038,0.000393,7414.18,2.9290449,2360
1704585600000,2024-01-07,NMRBTC,0.000451,0.000465,0.000408,0.000408,2907.81,1.25797359,1500
1704499200000,2024-01-06,NMRBTC,0.000463,0.000466,0.000436,0.000449,2252.68,1.01076616,1391
1704412800000,2024-01-05,NMRBTC,0.000476,0.000488,0.000456,0.000463,5344.33,2.50202999,2016
1704326400000,2024-01-04,NMRBTC,0.000446,0.000484,0.000442,0.000476,11827.47,5.53911952,2871
1704240000000,2024-01-03,NMRBTC,0.00047,0.000488,0.000393,0.000446,11374.41,5.10035208,3876
1704153600000,2024-01-02,NMRBTC,0.000497,0.000506,0.000458,0.000471,12854.1,6.19020852,4011
1704067200000,2024-01-01,NMRBTC,0.000481,0.000521,0.000447,0.000494,16588.68,8.09268362,5376
1703980800000,2023-12-31,NMRBTC,0.000476,0.000522,0.000462,0.000481,16819.6,8.19763746,3240
1703894400000,2023-12-30,NMRBTC,0.00044,0.000532,0.000435,0.000478,49372.25,23.69249278,8490
1703808000000,2023-12-29,NMRBTC,0.000402,0.000481,0.000391,0.000442,29696.41,13.01317017,7815
1703721600000,2023-12-28,NMRBTC,0.000417,0.00042,0.000399,0.000405,3679.77,1.49682577,2343
1703635200000,2023-12-27,NMRBTC,0.000408,0.000423,0.000396,0.000418,3950.98,1.63461609,3416
1703548800000,2023-12-26,NMRBTC,0.00041,0.000426,0.000402,0.000409,6456.44,2.66758644,3821
1703462400000,2023-12-25,NMRBTC,0.000401,0.000418,0.000397,0.000412,4561.0,1.85457926,3570
1703376000000,2023-12-24,NMRBTC,0.000389,0.000415,0.000385,0.000401,5975.33,2.39528476,4294
1703289600000,2023-12-23,NMRBTC,0.000391,0.000393,0.000381,0.00039,3251.86,1.26039306,2667
1703203200000,2023-12-22,NMRBTC,0.000384,0.000401,0.000376,0.000391,4228.26,1.6413103,4954
1703116800000,2023-12-21,NMRBTC,0.000384,0.000406,0.000379,0.000383,3584.35,1.39442893,2523
1703030400000,2023-12-20,NMRBTC,0.000376,0.000395,0.000372,0.000385,8830.3,3.36381766,1108
1702944000000,2023-12-19,NMRBTC,0.000377,0.000387,0.000373,0.000374,7686.83,2.90764398,2195
