Unix,Date,Symbol,Open,High,Low,Close,Volume RLC,Volume BTC,tradecount
1630627200000,2021-09-03,RLCBTC,0.00010516,0.00011568,0.00010386,0.00010712,1126645.3,122.53048218,19844
1630540800000,2021-09-02,RLCBTC,9.976e-05,0.00010923,9.583e-05,0.00010517,1015837.7,104.06950563,19312
1630454400000,2021-09-01,RLCBTC,9.487e-05,0.00010209,9.317e-05,9.966e-05,740647.5,72.84110983,12201
1630368000000,2021-08-31,RLCBTC,9.837e-05,9.937e-05,9.319e-05,9.487e-05,617251.2,59.36553563,10539
1630281600000,2021-08-30,RLCBTC,9.112e-05,0.0001022,9.007e-05,9.834e-05,827705.6,79.49082419,12688
1630195200000,2021-08-29,RLCBTC,9.214e-05,9.485e-05,8.99e-05,9.109e-05,380997.9,35.23626865,6188
1630108800000,2021-08-28,RLCBTC,9.574e-05,9.585e-05,9.119e-05,9.208e-05,251980.0,23.52394983,6149
1630022400000,2021-08-27,RLCBTC,9.535e-05,9.95e-05,9.057e-05,9.571e-05,543006.6,51.43848628,10826
1629936000000,2021-08-26,RLCBTC,0.00010335,0.00010505,9.519e-05,9.545e-05,354478.7,35.1470805,9884
1629849600000,2021-08-25,RLCBTC,0.00010252,0.00010532,9.895e-05,0.00010333,398811.0,40.82199461,9811
1629763200000,2021-08-24,RLCBTC,0.00010856,0.00011222,9.863e-05,0.00010252,981358.0,103.2161976,18041
1629676800000,2021-08-23,RLCBTC,0.00010466,0.00011123,9.858e-05,0.00010856,1041106.0,109.34803055,21155
1629590400000,2021-08-22,RLCBTC,9.199e-05,0.00010731,9.172e-05,0.00010457,1276361.0,128.85172401,21832
1629504000000,2021-08-21,RLCBTC,9.336e-05,9.757e-05,9.149e-05,9.194e-05,476204.0,44.93699758,7803
1629417600000,2021-08-20,RLCBTC,9.478e-05,0.00010225,9.193e-05,9.348e-05,725269.0,69.94010711,12144
1629331200000,2021-08-19,RLCBTC,9.253e-05,9.59e-05,9.1e-05,9.478e-05,553595.0,51.6654738,8993
1629244800000,2021-08-18,RLCBTC,9.289e-05,0.00010115,8.814e-05,9.242e-05,1170528.0,110.69407223,19938
1629158400000,2021-08-17,RLCBTC,8.974e-05,0.00010511,8.7e-05,9.298e-05,1783998.0,172.76576151,26916
1629072000000,2021-08-16,RLCBTC,8.75e-05,9.467e-05,8.616e-05,8.974e-05,1059401.0,96.17859335,12735
1628985600000,2021-08-15,RLCBTC,8.803e-05,8.883e-05,8.53e-05,8.727e-05,373239.0,32.45813434,5043
1628899200000,2021-08-14,RLCBTC,8.71e-05,9.056e-05,8.483e-05,8.806e-05,539765.0,47.24417065,7443
1628812800000,2021-08-13,RLCBTC,8.568e-05,8.936e-05,8.452e-05,8.721e-05,497401.0,43.22865717,6326
1628726400000,2021-08-12,RLCBTC,8.399e-05,9.016e-05,8.241e-05,8.553e-05,614189.0,52.73045251,8600
1628640000000,2021-08-11,RLCBTC,8.05e-05,9.1e-05,8.032e-05,8.387e-05,1089886.0,93.80947561,12737
1628553600000,2021-08-10,RLCBTC,8.025e-05,8.371e-05,7.96e-05,8.05e-05,469772.0,38.39775362,5870
1628467200000,2021-08-09,RLCBTC,7.863e-05,8.25e-05,7.73e-05,8.004e-05,455418.0,36.5200039,5832
1628380800000,2021-08-08,RLCBTC,8.328e-05,8.394e-05,7.688e-05,7.859e-05,578256.0,46.45382706,6426
1628294400000,2021-08-07,RLCBTC,7.963e-05,9.119e-05,7.876e-05,8.321e-05,1101892.0,94.34943861,12509
1628208000000,2021-08-06,RLCBTC,8.213e-05,8.414e-05,7.942e-05,7.955e-05,548533.0,44.97958369,7583
1628121600000,2021-08-05,RLCBTC,8.472e-05,9.1e-05,8.174e-05,8.196e-05,621308.0,54.00747002,9041
1628035200000,2021-08-04,RLCBTC,8.57e-05,8.606e-05,8.346e-05,8.471e-05,235073.0,19.91481965,5043
1627948800000,2021-08-03,RLCBTC,8.748e-05,8.795e-05,8.372e-05,8.536e-05,262279.0,22.40002064,5022
1627862400000,2021-08-02,RLCBTC,8.452e-05,8.982e-05,8.282e-05,8.744e-05,297366.0,25.56747519,6161
1627776000000,2021-08-01,RLCBTC,7.995e-05,9.106e-05,7.897e-05,8.425e-05,922092.0,77.94841726,13828
1627689600000,2021-07-31,RLCBTC,7.923e-05,9.289e-05,7.844e-05,8.001e-05,1930739.0,164.46792534,25155
1627603200000,2021-07-30,RLCBTC,6.975e-05,8.525e-05,6.888e-05,7.934e-05,1162055.0,88.39371706,14895
1627516800000,2021-07-29,RLCBTC,6.684e-05,7.095e-05,6.6e-05,6.955e-05,558539.0,38.22501268,5761
1627430400000,2021-07-28,RLCBTC,6.744e-05,6.76e-05,6.363e-05,6.655e-05,701793.0,45.84875819,5021
1627344000000,2021-07-27,RLCBTC,6.827e-05,7.073e-05,6.666e-05,6.744e-05,382233.0,26.16224036,5055
1627257600000,2021-07-26,RLCBTC,7.164e-05,7.462e-05,6.7e-05,6.84e-05,748546.0,53.16122612,8512
1627171200000,2021-07-25,RLCBTC,7.254e-05,7.52e-05,7.055e-05,7.165e-05,431335.0,31.02146464,4665
1627084800000,2021-07-24,RLCBTC,7.195e-05,8e-05,7.152e-05,7.261e-05,696338.0,52.23969034,6378
1626998400000,2021-07-23,RLCBTC,7.315e-05,7.528e-05,7.105e-05,7.202e-05,370156.0,27.03743947,5239
1626912000000,2021-07-22,RLCBTC,7.32e-05,7.546e-05,7.134e-05,7.293e-05,440103.0,32.23492563,5786
1626825600000,2021-07-21,RLCBTC,7.174e-05,7.603e-05,7e-05,7.314e-05,336446.0,24.60238057,5186
1626739200000,2021-07-20,RLCBTC,7.412e-05,7.6e-05,7.021e-05,7.163e-05,336834.0,24.38258666,4081
1626652800000,2021-07-19,RLCBTC,7.676e-05,7.709e-05,7.277e-05,7.41e-05,220019.0,16.4470937,3255
1626566400000,2021-07-18,RLCBTC,7.817e-05,8.119e-05,7.607e-05,7.675e-05,209443.0,16.37331934,3957
1626480000000,2021-07-17,RLCBTC,7.894e-05,8.115e-05,7.629e-05,7.804e-05,243932.0,19.00429532,4044
1626393600000,2021-07-16,RLCBTC,8.187e-05,8.434e-05,7.789e-05,7.894e-05,270383.0,21.84693225,3984
1626307200000,2021-07-15,RLCBTC,8.369e-05,8.507e-05,8.062e-05,8.206e-05,312899.0,25.76265186,3816
1626220800000,2021-07-14,RLCBTC,8.461e-05,8.63e-05,7.938e-05,8.384e-05,612206.0,50.86518688,5832
1626134400000,2021-07-13,RLCBTC,8.796e-05,8.798e-05,8.398e-05,8.466e-05,375700.0,32.27193455,3769
1626048000000,2021-07-12,RLCBTC,8.81e-05,8.959e-05,8.659e-05,8.796e-05,237555.0,20.90576244,2914
1625961600000,2021-07-11,RLCBTC,8.897e-05,9.315e-05,8.635e-05,8.825e-05,289441.0,25.96057081,3535
1625875200000,2021-07-10,RLCBTC,8.961e-05,9.158e-05,8.606e-05,8.884e-05,345459.0,30.47818376,3719
1625788800000,2021-07-09,RLCBTC,9.232e-05,9.534e-05,8.654e-05,8.976e-05,794588.0,71.69358149,8367
1625702400000,2021-07-08,RLCBTC,0.0001085,0.00011047,8.969e-05,9.232e-05,1600421.0,159.96507456,27095
1625616000000,2021-07-07,RLCBTC,8.304e-05,0.00011098,8.219e-05,0.00010848,1885223.0,178.10536138,31090
1625529600000,2021-07-06,RLCBTC,8.119e-05,8.56e-05,8.105e-05,8.304e-05,613314.0,51.17026869,9846
1625443200000,2021-07-05,RLCBTC,8.407e-05,8.679e-05,8.035e-05,8.111e-05,590716.0,49.066058,9960
1625356800000,2021-07-04,RLCBTC,8.555e-05,8.594e-05,8.095e-05,8.417e-05,792700.0,65.72522156,14665
1625270400000,2021-07-03,RLCBTC,8.337e-05,8.66e-05,8.136e-05,8.559e-05,397374.0,33.32501826,5021
1625184000000,2021-07-02,RLCBTC,8.281e-05,8.441e-05,8.097e-05,8.339e-05,276281.0,22.7061677,4560
1625097600000,2021-07-01,RLCBTC,8.385e-05,8.84e-05,8.235e-05,8.284e-05,403638.0,34.0965342,6569
1625011200000,2021-06-30,RLCBTC,8.515e-05,8.693e-05,8.037e-05,8.395e-05,458434.0,38.2083869,6401
1624924800000,2021-06-29,RLCBTC,8.434e-05,8.821e-05,8.336e-05,8.5e-05,565514.0,48.28756484,6342
1624838400000,2021-06-28,RLCBTC,8.35e-05,8.549e-05,8.076e-05,8.426e-05,506321.0,42.23542454,6244
1624752000000,2021-06-27,RLCBTC,8.404e-05,8.57e-05,7.864e-05,8.341e-05,510582.0,41.79707466,6219
1624665600000,2021-06-26,RLCBTC,8.021e-05,8.665e-05,7.839e-05,8.42e-05,618240.0,51.65186333,8460
1624579200000,2021-06-25,RLCBTC,8.126e-05,8.23e-05,7.624e-05,8.03e-05,435473.0,34.46406212,6324
1624492800000,2021-06-24,RLCBTC,8.37e-05,8.635e-05,8.075e-05,8.105e-05,320579.0,26.6400646,4112
1624406400000,2021-06-23,RLCBTC,7.92e-05,8.97e-05,7.708e-05,8.355e-05,687203.0,57.99189648,7686
1624320000000,2021-06-22,RLCBTC,8.403e-05,8.54e-05,7.426e-05,7.916e-05,919225.0,73.26437234,9816
1624233600000,2021-06-21,RLCBTC,9.635e-05,9.688e-05,8.398e-05,8.398e-05,803219.0,73.39555448,8874
1624147200000,2021-06-20,RLCBTC,9.381e-05,9.946e-05,9.226e-05,9.622e-05,561097.0,53.5022069,7696
1624060800000,2021-06-19,RLCBTC,9.45e-05,0.00010399,9.363e-05,9.382e-05,751416.0,74.08968904,9113
1623974400000,2021-06-18,RLCBTC,9.535e-05,9.569e-05,9.008e-05,9.456e-05,557919.0,51.73086277,6976
1623888000000,2021-06-17,RLCBTC,9.837e-05,0.00010252,9.388e-05,9.562e-05,605894.0,59.32818335,6864
1623801600000,2021-06-16,RLCBTC,0.00010148,0.00010211,9.592e-05,9.836e-05,801746.0,79.09234781,10874
1623715200000,2021-06-15,RLCBTC,9.062e-05,0.00011479,9.005e-05,0.00010149,2670441.0,281.82880914,33201
1623628800000,2021-06-14,RLCBTC,8.711e-05,9.195e-05,8.451e-05,9.067e-05,731729.0,65.04778782,9035
1623542400000,2021-06-13,RLCBTC,8.959e-05,9.434e-05,8.671e-05,8.731e-05,674256.0,60.7308295,7950
1623456000000,2021-06-12,RLCBTC,9.05e-05,9.447e-05,8.37e-05,8.951e-05,982904.0,87.30251691,10202
1623369600000,2021-06-11,RLCBTC,0.00010071,0.00010357,8.858e-05,9.04e-05,558974.0,53.64206065,7172
1623283200000,2021-06-10,RLCBTC,0.00011125,0.00011362,0.0001007,0.00010096,515236.0,54.73971641,7395
1623196800000,2021-06-09,RLCBTC,0.00012192,0.00012218,0.00010947,0.00011118,502644.0,57.7886622,7003
1623110400000,2021-06-08,RLCBTC,0.00012575,0.00012731,0.00011413,0.00012196,845528.0,102.29137366,12044
1623024000000,2021-06-07,RLCBTC,0.00013218,0.00013394,0.00012485,0.00012559,353762.0,45.74990912,7445
1622937600000,2021-06-06,RLCBTC,0.00012808,0.000133,0.00012711,0.00013218,397405.0,51.71621773,6737
1622851200000,2021-06-05,RLCBTC,0.00012827,0.00013267,0.0001251,0.00012808,568129.0,73.13763639,8287
1622764800000,2021-06-04,RLCBTC,0.00013697,0.00013882,0.00012431,0.0001284,778540.0,101.40103654,12299
1622678400000,2021-06-03,RLCBTC,0.00014053,0.00014413,0.00013497,0.00013729,586847.0,81.55859723,10396
1622592000000,2021-06-02,RLCBTC,0.00014503,0.00015673,0.00013813,0.00014036,1114374.0,162.99295249,19344
1622505600000,2021-06-01,RLCBTC,0.00013017,0.00016356,0.00012955,0.00014513,1849874.0,271.23719845,28695
1622419200000,2021-05-31,RLCBTC,0.00012943,0.00013767,0.00012636,0.00013061,744347.0,97.90870687,10866
1622332800000,2021-05-30,RLCBTC,0.00013008,0.00013683,0.00012448,0.00012995,532982.0,69.61080002,9906
1622246400000,2021-05-29,RLCBTC,0.00013337,0.0001409,0.00012401,0.00013009,529846.0,70.54856342,10665
1622160000000,2021-05-28,RLCBTC,0.0001412,0.00014645,0.00012648,0.00013391,684762.0,92.91751956,14216
1622073600000,2021-05-27,RLCBTC,0.00014784,0.00014954,0.00013922,0.00014168,800227.0,114.78122262,15659
1621987200000,2021-05-26,RLCBTC,0.00014257,0.00015424,0.00013818,0.00014739,1518179.0,222.47864902,26358
1621900800000,2021-05-25,RLCBTC,0.00015116,0.00016298,0.00013698,0.00014222,1237719.0,181.0999283,21987
1621814400000,2021-05-24,RLCBTC,0.00015415,0.00016344,0.00014323,0.00015118,1704385.0,258.33509828,26906
1621728000000,2021-05-23,RLCBTC,0.00015742,0.00016895,0.00012824,0.00015415,2166452.0,327.6188034,30235
1621641600000,2021-05-22,RLCBTC,0.00017016,0.00019147,0.00015074,0.00015737,2349252.0,395.79055233,38479
1621555200000,2021-05-21,RLCBTC,0.00017257,0.000216,0.00016483,0.00017003,5290089.0,1024.148801,97220
1621468800000,2021-05-20,RLCBTC,0.00012346,0.00019881,0.00011558,0.00017263,4128976.0,652.8865522,71286
1621382400000,2021-05-19,RLCBTC,0.00016776,0.00016912,0.0001018,0.00012415,3920660.0,534.46303769,51772
1621296000000,2021-05-18,RLCBTC,0.00016774,0.00018047,0.00016152,0.00016762,1353072.0,228.80454104,27349
1621209600000,2021-05-17,RLCBTC,0.00017,0.00019098,0.00016394,0.00016779,1569168.0,275.24308188,37140
1621123200000,2021-05-16,RLCBTC,0.00017615,0.0001884,0.000165,0.00017002,1665916.0,288.99945561,37642
1621036800000,2021-05-15,RLCBTC,0.00018792,0.00020095,0.00017206,0.00017593,2764348.0,503.01229069,50696
1620950400000,2021-05-14,RLCBTC,0.00014378,0.00022823,0.00013757,0.00018812,9181163.0,1760.75917938,162965
1620864000000,2021-05-13,RLCBTC,0.00014111,0.00015263,0.000136,0.00014405,2714044.0,392.12459254,45009
1620777600000,2021-05-12,RLCBTC,0.00016974,0.000176,0.00014094,0.00014098,4687279.0,740.29093595,86698
1620691200000,2021-05-11,RLCBTC,0.00020715,0.00022704,0.00016902,0.0001695,7491609.0,1441.97723164,132562
1620604800000,2021-05-10,RLCBTC,0.00017272,0.00028526,0.000152,0.00020799,24589443.5,5067.23350959,322644
1620518400000,2021-05-09,RLCBTC,8.381e-05,0.00020409,8.362e-05,0.00017287,21482718.0,2819.02587269,247258
1620432000000,2021-05-08,RLCBTC,7.313e-05,8.438e-05,7.253e-05,8.381e-05,2324247.0,181.05387944,34806
1620345600000,2021-05-07,RLCBTC,7.691e-05,8.686e-05,7.126e-05,7.325e-05,3569815.0,275.3055233,47206
1620259200000,2021-05-06,RLCBTC,7.394e-05,9.889e-05,7.176e-05,7.688e-05,6830216.0,598.88749806,82917
1620172800000,2021-05-05,RLCBTC,8.13e-05,8.788e-05,7e-05,7.413e-05,3390805.0,269.18645202,35242
1620086400000,2021-05-04,RLCBTC,5.736e-05,9.12e-05,5.662e-05,8.084e-05,7484589.0,571.03091143,64791
1620000000000,2021-05-03,RLCBTC,6.065e-05,6.076e-05,5.728e-05,5.748e-05,1002120.0,58.78336575,10585
1619913600000,2021-05-02,RLCBTC,5.303e-05,6.15e-05,5.105e-05,6.068e-05,1100826.0,62.8698136,12358
1619827200000,2021-05-01,RLCBTC,5.264e-05,5.444e-05,5.019e-05,5.316e-05,740277.0,38.62240159,7799
1619740800000,2021-04-30,RLCBTC,5.134e-05,5.833e-05,5.007e-05,5.264e-05,2286651.0,124.99111969,20100
1619654400000,2021-04-29,RLCBTC,4.988e-05,5.169e-05,4.885e-05,5.139e-05,998838.0,50.37317633,9269
1619568000000,2021-04-28,RLCBTC,5.411e-05,5.773e-05,4.934e-05,4.984e-05,2050131.0,108.20272165,23742
1619481600000,2021-04-27,RLCBTC,5.324e-05,6.026e-05,5.321e-05,5.411e-05,3335244.0,189.98643392,28849
1619395200000,2021-04-26,RLCBTC,4.359e-05,5.535e-05,4.256e-05,5.32e-05,4778390.0,232.86968789,33652
1619308800000,2021-04-25,RLCBTC,3.686e-05,4.45e-05,3.68e-05,4.355e-05,2477735.0,104.33608189,17796
1619222400000,2021-04-24,RLCBTC,3.945e-05,4.3e-05,3.663e-05,3.693e-05,1271279.0,51.16715552,9250
1619136000000,2021-04-23,RLCBTC,4.257e-05,4.307e-05,3.599e-05,3.947e-05,2241353.0,86.91636214,13617
1619049600000,2021-04-22,RLCBTC,4.722e-05,4.776e-05,4.255e-05,4.262e-05,1295370.0,59.39306037,11115
1618963200000,2021-04-21,RLCBTC,4.899e-05,5.443e-05,4.679e-05,4.724e-05,3211502.0,162.8782595,30158
1618876800000,2021-04-20,RLCBTC,4.637e-05,5.2e-05,4.4e-05,4.891e-05,5675979.0,273.79412287,52653
1618790400000,2021-04-19,RLCBTC,4.214e-05,4.98e-05,3.894e-05,4.63e-05,3159867.0,137.84915913,29184
1618704000000,2021-04-18,RLCBTC,4.619e-05,4.621e-05,3.532e-05,4.199e-05,2242724.0,91.37278934,20430
1618617600000,2021-04-17,RLCBTC,4.727e-05,4.924e-05,4.524e-05,4.613e-05,1350244.0,63.87615852,12366
1618531200000,2021-04-16,RLCBTC,4.317e-05,4.822e-05,4.051e-05,4.73e-05,2382001.0,105.06811639,19728
1618444800000,2021-04-15,RLCBTC,4.048e-05,4.389e-05,3.981e-05,4.323e-05,1364283.0,57.83341768,9866
1618358400000,2021-04-14,RLCBTC,4.123e-05,4.184e-05,3.888e-05,4.053e-05,1520065.0,61.21872158,9140
1618272000000,2021-04-13,RLCBTC,4.441e-05,4.455e-05,4e-05,4.118e-05,1258223.0,52.34633406,12696
1618185600000,2021-04-12,RLCBTC,4.583e-05,4.78e-05,4.376e-05,4.434e-05,655695.0,29.90038104,6662
1618099200000,2021-04-11,RLCBTC,4.581e-05,4.799e-05,4.369e-05,4.589e-05,847990.0,39.27300225,8653
1618012800000,2021-04-10,RLCBTC,4.993e-05,5.016e-05,4.567e-05,4.573e-05,842486.0,40.16819858,7115
1617926400000,2021-04-09,RLCBTC,4.908e-05,5.271e-05,4.876e-05,4.99e-05,887939.0,45.00715049,10264
1617840000000,2021-04-08,RLCBTC,4.814e-05,5.185e-05,4.719e-05,4.909e-05,768158.0,38.27264977,8351
1617753600000,2021-04-07,RLCBTC,5.146e-05,5.232e-05,4.664e-05,4.812e-05,2241289.0,111.15332905,14506
1617667200000,2021-04-06,RLCBTC,5.035e-05,5.499e-05,5.001e-05,5.144e-05,1871201.0,97.9042115,15094
1617580800000,2021-04-05,RLCBTC,5.254e-05,5.475e-05,4.961e-05,5.025e-05,2218836.0,114.68698472,16755
1617494400000,2021-04-04,RLCBTC,4.438e-05,5.275e-05,4.405e-05,5.27e-05,2552152.0,126.02290516,21455
1617408000000,2021-04-03,RLCBTC,4.7e-05,4.71e-05,4.215e-05,4.44e-05,1791462.0,80.626743,14807
1617321600000,2021-04-02,RLCBTC,4.416e-05,4.853e-05,4.269e-05,4.702e-05,1240464.0,57.60819491,12734
1617235200000,2021-04-01,RLCBTC,4.549e-05,4.733e-05,4.392e-05,4.401e-05,1404575.0,64.03369122,11464
1617148800000,2021-03-31,RLCBTC,4.233e-05,4.627e-05,3.959e-05,4.536e-05,2001827.0,86.58451966,18679
1617062400000,2021-03-30,RLCBTC,4.205e-05,4.472e-05,4.181e-05,4.233e-05,1666034.0,72.08493891,12576
1616976000000,2021-03-29,RLCBTC,4.236e-05,4.255e-05,4e-05,4.204e-05,1325828.0,54.63383337,11396
1616889600000,2021-03-28,RLCBTC,3.967e-05,4.382e-05,3.903e-05,4.234e-05,1903529.0,79.25858317,14203
1616803200000,2021-03-27,RLCBTC,3.804e-05,4.081e-05,3.663e-05,3.965e-05,2498285.0,96.43567203,13118
1616716800000,2021-03-26,RLCBTC,3.496e-05,3.977e-05,3.493e-05,3.803e-05,2071603.0,78.4104339,12158
1616630400000,2021-03-25,RLCBTC,3.625e-05,3.642e-05,3.357e-05,3.494e-05,1398029.0,48.6009792,9967
1616544000000,2021-03-24,RLCBTC,3.682e-05,4.017e-05,3.545e-05,3.625e-05,1842233.0,70.14100042,12929
1616457600000,2021-03-23,RLCBTC,3.819e-05,3.929e-05,3.642e-05,3.67e-05,867501.0,32.76520758,6230
1616371200000,2021-03-22,RLCBTC,3.777e-05,4.075e-05,3.689e-05,3.812e-05,2816691.0,110.83823448,13156
1616284800000,2021-03-21,RLCBTC,3.784e-05,3.919e-05,3.688e-05,3.777e-05,726743.0,27.47191439,6275
1616198400000,2021-03-20,RLCBTC,3.989e-05,4.126e-05,3.763e-05,3.788e-05,769300.0,30.59703048,5525
1616112000000,2021-03-19,RLCBTC,3.956e-05,4.146e-05,3.757e-05,3.989e-05,864783.0,34.62926348,6540
1616025600000,2021-03-18,RLCBTC,4.15e-05,4.218e-05,3.95e-05,3.957e-05,1188918.0,48.58911628,8139
1615939200000,2021-03-17,RLCBTC,4.844e-05,4.898e-05,4.076e-05,4.144e-05,4036581.0,180.58013142,21724
1615852800000,2021-03-16,RLCBTC,4.14e-05,4.999e-05,4.027e-05,4.844e-05,3339464.0,154.74686519,22768
1615766400000,2021-03-15,RLCBTC,3.768e-05,4.25e-05,3.59e-05,4.133e-05,2060694.0,79.36542673,14453
1615680000000,2021-03-14,RLCBTC,3.937e-05,4.012e-05,3.749e-05,3.764e-05,901659.0,34.95736175,7271
1615593600000,2021-03-13,RLCBTC,4.022e-05,4.247e-05,3.88e-05,3.918e-05,1214032.0,49.07440787,9782
1615507200000,2021-03-12,RLCBTC,4.377e-05,4.592e-05,3.932e-05,4.032e-05,1684425.0,71.8346302,15037
1615420800000,2021-03-11,RLCBTC,3.834e-05,4.412e-05,3.745e-05,4.388e-05,2135268.0,87.29375409,17694
1615334400000,2021-03-10,RLCBTC,3.639e-05,4.372e-05,3.553e-05,3.834e-05,4728740.0,185.85918441,32880
1615248000000,2021-03-09,RLCBTC,3.954e-05,4.05e-05,3.577e-05,3.638e-05,1136668.0,42.75158197,9484
1615161600000,2021-03-08,RLCBTC,3.81e-05,4.074e-05,3.557e-05,3.949e-05,1737872.0,66.10821483,13789
1615075200000,2021-03-07,RLCBTC,3.556e-05,3.81e-05,3.446e-05,3.81e-05,1481801.0,53.81152229,9402
1614988800000,2021-03-06,RLCBTC,3.36e-05,3.628e-05,3.297e-05,3.568e-05,1058899.0,37.01428237,6404
1614902400000,2021-03-05,RLCBTC,3.366e-05,3.505e-05,3.213e-05,3.36e-05,1436356.0,47.94991851,6720
1614816000000,2021-03-04,RLCBTC,3.14e-05,3.435e-05,3.064e-05,3.358e-05,2265729.0,74.10236144,10446
1614729600000,2021-03-03,RLCBTC,2.817e-05,3.272e-05,2.789e-05,3.14e-05,1775939.0,54.01053575,8626
1614643200000,2021-03-02,RLCBTC,2.83e-05,3e-05,2.777e-05,2.817e-05,763553.0,21.94421088,4567
1614556800000,2021-03-01,RLCBTC,2.879e-05,2.932e-05,2.792e-05,2.83e-05,618722.0,17.68115804,3667
1614470400000,2021-02-28,RLCBTC,3.116e-05,3.268e-05,2.747e-05,2.872e-05,1056860.0,30.90149965,6315
1614384000000,2021-02-27,RLCBTC,2.875e-05,3.275e-05,2.849e-05,3.105e-05,1781302.0,54.98768471,8542
1614297600000,2021-02-26,RLCBTC,2.822e-05,3.114e-05,2.69e-05,2.876e-05,1446545.0,41.28353555,8483
1614211200000,2021-02-25,RLCBTC,2.894e-05,3.095e-05,2.784e-05,2.81e-05,1516343.0,44.33860354,7811
1614124800000,2021-02-24,RLCBTC,2.925e-05,3.08e-05,2.823e-05,2.894e-05,1886296.0,55.6637455,10373
1614038400000,2021-02-23,RLCBTC,3.418e-05,3.437e-05,2.57e-05,2.926e-05,2500781.0,74.98088779,13407
1613952000000,2021-02-22,RLCBTC,3.825e-05,3.838e-05,3.186e-05,3.418e-05,2348355.0,81.48209051,14220
1613865600000,2021-02-21,RLCBTC,3.523e-05,4.1e-05,3.45e-05,3.824e-05,2076973.0,79.71118265,15160
1613779200000,2021-02-20,RLCBTC,3.837e-05,3.994e-05,3.42e-05,3.53e-05,1519857.0,56.79174415,11996
1613692800000,2021-02-19,RLCBTC,4.119e-05,4.4e-05,3.756e-05,3.835e-05,2214391.0,89.62128026,13855
1613606400000,2021-02-18,RLCBTC,4.056e-05,4.349e-05,4.012e-05,4.118e-05,1682790.0,69.94375583,10895
1613520000000,2021-02-17,RLCBTC,4.003e-05,4.323e-05,3.567e-05,4.066e-05,2764803.0,108.71141714,16629
1613433600000,2021-02-16,RLCBTC,4.356e-05,4.467e-05,3.891e-05,3.999e-05,2677117.0,112.4457241,16691
1613347200000,2021-02-15,RLCBTC,4.74e-05,5.132e-05,4.24e-05,4.338e-05,3141500.0,143.47899658,23372
1613260800000,2021-02-14,RLCBTC,4.721e-05,5.275e-05,4.351e-05,4.75e-05,5210250.0,251.11282778,29706
1613174400000,2021-02-13,RLCBTC,4.277e-05,4.8e-05,3.93e-05,4.721e-05,2947580.0,128.47794955,17448
1613088000000,2021-02-12,RLCBTC,3.861e-05,4.567e-05,3.726e-05,4.269e-05,3037196.0,125.21629722,17330
1613001600000,2021-02-11,RLCBTC,4.011e-05,4.21e-05,3.809e-05,3.85e-05,2345280.0,94.33009146,12491
1612915200000,2021-02-10,RLCBTC,3.636e-05,4.112e-05,3.554e-05,4.007e-05,3505176.0,135.97239843,19724
1612828800000,2021-02-09,RLCBTC,3.303e-05,3.731e-05,3.227e-05,3.634e-05,1522293.0,53.49797767,8846
1612742400000,2021-02-08,RLCBTC,3.813e-05,4.15e-05,3.248e-05,3.309e-05,2076812.0,76.92596803,12102
1612656000000,2021-02-07,RLCBTC,3.797e-05,4.056e-05,3.65e-05,3.813e-05,1695112.0,64.57284022,9715
1612569600000,2021-02-06,RLCBTC,4.067e-05,4.233e-05,3.65e-05,3.797e-05,3313849.0,128.6325389,14917
1612483200000,2021-02-05,RLCBTC,3.951e-05,4.171e-05,3.778e-05,4.068e-05,2898179.0,116.10543712,14322
1612396800000,2021-02-04,RLCBTC,3.614e-05,4.042e-05,3.445e-05,3.942e-05,2368467.0,88.46182552,11519
1612310400000,2021-02-03,RLCBTC,3.672e-05,3.831e-05,3.484e-05,3.614e-05,1000236.0,36.40458196,5950
1612224000000,2021-02-02,RLCBTC,3.737e-05,4.015e-05,3.555e-05,3.665e-05,1733977.0,65.79914998,9363
1612137600000,2021-02-01,RLCBTC,3.615e-05,3.806e-05,3.413e-05,3.728e-05,1179601.0,42.73216448,8160
1612051200000,2021-01-31,RLCBTC,3.695e-05,3.981e-05,3.57e-05,3.604e-05,1041739.0,39.23235914,6465
1611964800000,2021-01-30,RLCBTC,3.474e-05,3.795e-05,3.375e-05,3.697e-05,1114860.0,40.30389663,6508
1611878400000,2021-01-29,RLCBTC,3.52e-05,3.76e-05,2.921e-05,3.489e-05,2034129.0,69.2098187,11606
1611792000000,2021-01-28,RLCBTC,3.806e-05,4.091e-05,3.518e-05,3.523e-05,1836820.0,70.66398986,9473
1611705600000,2021-01-27,RLCBTC,4.13e-05,4.151e-05,3.795e-05,3.809e-05,1195498.0,46.66590322,6579
1611619200000,2021-01-26,RLCBTC,4.209e-05,4.614e-05,4.1e-05,4.143e-05,1233007.0,53.35883967,7403
1611532800000,2021-01-25,RLCBTC,4.024e-05,4.598e-05,4.022e-05,4.202e-05,2252558.0,95.7722153,12120
1611446400000,2021-01-24,RLCBTC,4.146e-05,4.207e-05,3.956e-05,4.015e-05,688048.0,27.98729244,4590
1611360000000,2021-01-23,RLCBTC,3.602e-05,4.274e-05,3.596e-05,4.134e-05,1513290.0,60.46350112,8618
1611273600000,2021-01-22,RLCBTC,3.646e-05,3.834e-05,3.524e-05,3.597e-05,1145731.0,42.12715433,6838
1611187200000,2021-01-21,RLCBTC,3.814e-05,4.182e-05,3.598e-05,3.636e-05,2482079.0,96.58911361,14579
